label,area,perimeter,eccentricity,solidity,extent,major_axis_length,minor_axis_length,equivalent_diameter,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,circularity
893,704,"116,325901807805","0,765484515177379","0,878901373283396","0,651851851851852","38,1069778466114","24,5200993723621","29,9392825480764","809,603693181818","578,676136363636",792,563,828,593,"0,653777043816701"
894,442,"82,8700576850888","0,563383968511924","0,930526315789474","0,739130434782609","26,8541405300224","22,186761933234","23,7228134666389","807,488687782806","286,316742081448",797,272,820,298,"0,808792007816597"
895,200,"53,7989898732233","0,597437567010677","0,938967136150235","0,740740740740741","18,1489791591307","14,5539463885724","15,9576912160573","807,46","802,385",801,795,816,813,"0,86834361808919"
896,461,"95,0121933088198","0,881354265328239","0,884836852207294","0,640277777777778","36,701559239477","17,339871369119","24,2273281672352","806,861171366594","1185,77440347072",798,1167,818,1203,"0,641729644802115"
897,984,"127,290367901872","0,765497639057877","0,932701421800948","0,762790697674419","44,6567127449289","28,7338573315645","35,3958713979385","810,438008130081","100,30081300813",795,80,825,123,"0,763156977020562"
898,712,"124,953318805774","0,7763001926096","0,82983682983683","0,54980694980695","39,8681804166569","25,1314415978127","30,108911568694","814,672752808989","185,546348314607",798,171,835,206,"0,573052308492455"
899,644,"100,284271247462","0,679296987150921","0,941520467836257","0,838541666666667","33,9019841501773","24,8794279742671","28,6350531134385","811,156832298137","603,641304347826",796,592,828,616,"0,804692744624465"
900,287,"68,0416305603426","0,755296883856329","0,950331125827815","0,686602870813397","24,4849006015009","16,0469827643891","19,1159553603526","812,609756097561","40,2543554006969",800,33,822,52,"0,779008749696078"
901,982,"129,154328932551","0,744818499736122","0,928166351606805","0,711594202898551","44,4221646677804","29,6414496496195","35,3598816871597","814,847250509165","17,9969450101833",795,3,841,33,"0,739781416209066"
902,1570,"194,79393923934","0,774304061048829","0,855119825708061","0,519179894179894","60,4590500244021","38,2593171572455","44,7100222012269","808,180891719745","652,048407643312",769,625,832,673,"0,519946472259097"
903,306,"78,6690475583121","0,886242705923541","0,854748603351955","0,511705685618729","29,7799161983692","13,7946880694687","19,7385739274386","813,454248366013","848,480392156863",803,837,826,863,"0,621331692011326"
904,635,"99,7695526217005","0,624426214256369","0,929721815519766","0,763221153846154","32,5669414441738","25,4375103844102","28,4342594576829","814,670866141732","780,423622047244",802,765,828,797,"0,801655062893787"
905,210,"58,2842712474619","0,742738817900258","0,91703056768559","0,65625","20,6102817360517","13,800258177398","16,3517676229325","815,309523809524","1347,88095238095",807,1341,827,1357,"0,776830766259157"
906,182,"60,5269119345812","0,830999904543633","0,834862385321101","0,608695652173913","21,5345531136125","11,9790809432755","15,2226672151039","814,318681318681","251,642857142857",808,241,821,264,"0,624286894811927"
907,240,"69,0121933088197","0,879210096158955","0,851063829787234","0,533333333333333","26,2703840022671","12,5161110367615","17,4807748894733","812,004166666667","1249,42916666667",800,1241,825,1259,"0,633241611519677"
908,450,"96,0832611206852","0,835316632176803","0,865384615384615","0,568181818181818","33,421421810886","18,3740668345379","23,936536824086","818,875555555556","136,264444444444",807,123,831,156,"0,612529356885708"
909,321,"84,6690475583121","0,872594938319895","0,825192802056555","0,582577132486388","30,4058329413782","14,8515632388328","20,2165747311454","819,819314641745","685,588785046729",810,672,829,701,"0,562685271631214"
910,449,"95,1543289325507","0,538290579258219","0,843984962406015","0,668154761904762","27,5424213684715","23,2116319904783","23,909925879979","817,581291759466","1210,04677060134",803,1198,831,1222,"0,62315933252372"
911,216,"56,8700576850888","0,662493162596848","0,923076923076923","0,668730650154799","19,5441450420342","14,639892867198","16,5837191746241","817,361111111111","1325,31018518519",809,1316,826,1335,"0,839259522582393"
912,321,"70,5269119345812","0,759177768102495","0,933139534883721","0,713333333333333","25,2555820703773","16,4384374977149","20,2165747311454","821,753894080997","495,760124610592",813,484,831,509,"0,810970692508501"
913,246,"60,4558441227157","0,752421113988282","0,938931297709924","0,732142857142857","22,1265916738994","14,5743958887296","17,6979356989692","819,089430894309","1293,94308943089",810,1287,831,1303,"0,845801385534558"
914,243,"60,3847763108502","0,754371212134527","0,931034482758621","0,752321981424149","21,9464112540316","14,4066794063491","17,5896904285051","822,074074074074","434,864197530864",813,427,832,444,"0,837454487229876"
915,166,"47,7989898732233","0,608215367361535","0,943181818181818","0,798076923076923","16,4209788766448","13,0345140612051","14,5381485900385","820,933734939759","925,644578313253",815,918,828,934,"0,913020469583055"
916,369,"79,254833995939","0,787933812994721","0,887019230769231","0,675824175824176","28,3762423462539","17,4729533451726","21,6754559815307","821,073170731707","547,493224932249",809,537,835,558,"0,738218133377381"
917,878,"135,39696961967","0,384228288943455","0,855750487329435","0,593243243243243","37,3563400244514","34,4887970483629","33,4350761966751","825,887243735763","1030,41116173121",803,1013,843,1050,"0,601847542170551"
918,2750,"208,503571337468","0,710307600510188","0,957187608771319","0,82089552238806","71,0597846420935","50,0183717832002","59,172702727032","823,597090909091","1129,49272727273",799,1098,849,1165,"0,794905609164"
919,334,"73,2487373415292","0,482353651207922","0,907608695652174","0,759090909090909","22,4879698948346","19,6989347857944","20,6218817749871","824,904191616766","452,40119760479",816,443,836,465,"0,78226886512378"
920,375,"77,5979797464467","0,423544117418716","0,907990314769976","0,679347826086957","23,3948175076464","21,1927914790103","21,8509686118416","825,344","1277,49066666667",814,1265,837,1289,"0,782600827079916"
921,206,"56,8700576850888","0,343106689177774","0,915555555555556","0,715277777777778","17,1927049709883","16,149046551665","16,195287778099","826,902912621359","1355,23786407767",818,1347,836,1363,"0,80040491505543"
922,319,"67,1126983722081","0,475407593867331","0,946587537091988","0,725","21,6728145986968","19,0669980786252","20,1534963410947","825,351097178683","1370,9592476489",815,1362,837,1382,"0,89000233437449"
923,319,"77,0121933088197","0,841590380560574","0,888579387186629","0,577898550724638","28,6584599537296","15,4789017206086","20,1534963410947","828,746081504702","315,808777429467",817,303,840,327,"0,675898624326013"
924,619,"101,497474683058","0,726764687813202","0,890647482014388","0,623991935483871","34,8277416193686","23,9227061691502","28,0737471348423","825,843295638126","814,819063004846",810,800,841,832,"0,755074909517404"
925,420,"85,0121933088198","0,719921736523708","0,876826722338205","0,648148148148148","28,5478218880542","19,8137657238585","23,1248915411244","828,742857142857","63,6595238095238",817,49,841,76,"0,730292284285631"
926,960,"122,911688245431","0,660856408508818","0,936585365853659","0,727272727272727","41,2235361366195","30,9387735258157","34,9615497789465","835,797916666667","896,18125",817,880,857,913,"0,798536421411329"
927,731,"129,539105243401","0,832868005291873","0,826923076923077","0,548387096774194","43,4131639725944","24,027956217552","30,508000708034","836,863201094391","210,422708618331",823,193,854,236,"0,547426043722221"
928,431,"94,3259018078045","0,775243435754489","0,853465346534653","0,567852437417655","31,3728656722635","19,8170652811606","23,4257602604666","834,728538283063","1186,11832946636",822,1171,845,1204,"0,608730696088592"
929,222,"58,9705627484771","0,804383520328201","0,925","0,74","22,0913530609636","13,1247023216665","16,8124709347319","837,68018018018","128,306306306306",830,118,845,138,"0,802217799916243"
930,176,"60,7695526217005","0,542341899865047","0,814814814814815","0,57516339869281","17,9535039434486","15,0837778151685","14,9696412740382","837,403409090909","376,761363636364",828,369,845,387,"0,598894677680336"
931,655,"101,911688245431","0,763171644830738","0,922535211267606","0,673868312757202","36,5820035022997","23,6391378279937","28,8785716717696","834,30534351145","721,271755725191",815,707,851,734,"0,792507118538545"
932,175,"50,6629509039023","0,802428050311936","0,961538461538462","0,657894736842105","19,4415066182936","11,6016972721459","14,9270533036046","836,805714285714","974,028571428572",828,968,847,982,"0,856775321610581"
933,515,"102,183766184074","0,779268061260059","0,83739837398374","0,621980676328502","34,8948713484712","21,8682928895162","25,6069983703403","841,805825242719","929,034951456311",828,919,864,942,"0,61980244087414"
934,248,"67,1482322781408","0,697251643986443","0,870175438596491","0,567505720823799","22,5151486858349","16,1394538765766","17,7697328931619","839,088709677419","1238,09274193548",829,1228,848,1251,"0,69118193180144"
935,534,"105,740115370178","0,895232143132008","0,875409836065574","0,610983981693364","40,0930540092908","17,8654671115741","26,0750822987882","839,696629213483","344,576779026217",821,333,859,356,"0,600166238585426"
936,270,"72,7695526217005","0,870794397801673","0,854430379746835","0,533596837944664","28,2736146867874","13,9006477355421","18,5411616971131","841,577777777778","428,092592592593",832,416,854,439,"0,640728759941247"
937,492,"90,6690475583121","0,795706405498518","0,892921960072595","0,668478260869565","32,9262633079412","19,9428621675645","25,0286606914893","842,186991869919","996,219512195122",827,986,859,1009,"0,752067565917956"
938,273,"68,5269119345812","0,583810260197291","0,898026315789474","0,6825","21,3518640920244","17,3353676726126","18,6438836005994","840,095238095238","1217,84981684982",830,1208,850,1228,"0,730550409018602"
939,291,"69,9411254969543","0,727881123515163","0,884498480243161","0,638157894736842","23,6035029817867","16,1850008224482","19,248706645329","840,298969072165","594,917525773196",830,586,854,605,"0,747545479435895"
940,1021,"127,39696961967","0,575221669705788","0,935838680109991","0,726173541963016","40,7663339371025","33,3467622522288","36,0552017769226","843,180215475025","272,591576885406",823,257,861,294,"0,790528280205319"
941,198,"56,9055915910215","0,644128440715353","0,860869565217391","0,651315789473684","18,4843460961331","14,1389970266653","15,8777022852037","844,525252525253","1040,91919191919",838,1032,854,1051,"0,76836074510533"
942,908,"151,195959492893","0,78663827431329","0,790252393385553","0,556372549019608","47,6028923592743","29,3906990446392","34,0014927116373","838,901982378855","867,430616740088",815,850,866,882,"0,499131917048856"
943,415,"80,3198051533946","0,699966984990034","0,92841163310962","0,76007326007326","27,4230913474677","19,5848918173682","22,9868312532435","842,927710843373","954,351807228916",833,942,854,968,"0,808374617066805"
944,331,"80,7695526217005","0,877340776473325","0,866492146596859","0,689583333333333","31,0896409459298","14,9189194324875","20,5290596303713","849,634441087613","677,036253776435",837,670,867,686,"0,637591477135407"
945,503,"94,1837661840736","0,736519229805537","0,912885662431942","0,683423913043478","32,2106293069001","21,7878045351378","25,3069059942496","844,222664015905","577,111332007952",827,568,859,591,"0,712567061839478"
946,198,"57,1126983722081","0,672425057971829","0,9","0,6875","19,1050268474034","14,140876251376","15,8777022852037","849,979797979798","1165,91414141414",841,1158,859,1174,"0,762798262675592"
947,371,"83,4913780286484","0,828891938229597","0,934508816120907","0,661319073083779","30,9811073587301","17,3311026840876","21,7341176746779","851,88409703504","1380,88140161725",837,1371,870,1388,"0,668806546260745"
948,610,"102,911688245431","0,427661422128832","0,876436781609195","0,67853170189099","30,0811886110138","27,1915594237603","27,8689095999189","849,624590163934","462,483606557377",834,448,865,477,"0,723786191785483"
949,398,"81,5979797464467","0,731563456233286","0,868995633187773","0,640901771336554","28,1708530911323","19,206137064739","22,5110936829954","851,846733668342","649,540201005025",841,637,864,664,"0,751162888656813"
950,708,"117,539105243401","0,827515453379415","0,889447236180904","0,536363636363636","40,9296929644802","22,979687134596","30,0242168536083","851,060734463277","1084,79378531073",835,1064,868,1104,"0,643988869165681"
951,1206,"140,982756057297","0,632445549752502","0,919908466819222","0,705263157894737","45,3951070759835","35,1632687288007","39,1857996084118","850,768656716418","1271,37893864013",831,1249,869,1294,"0,762474246151444"
952,816,"133,639610306789","0,677072950228609","0,84297520661157","0,607142857142857","39,2368169947768","28,8749977103373","32,2329562482856","848,63112745098","1341,50367647059",829,1326,871,1358,"0,574155621937433"
953,771,"129,39696961967","0,734801070413695","0,846322722283205","0,618283881315156","39,7897053719079","26,988667788723","31,3315765481217","852,10635538262","245,695201037613",830,231,873,260,"0,578650097817328"
954,388,"87,7401153701776","0,71712691977296","0,796714579055442","0,554285714285714","28,4562993387934","19,8324071095955","22,2264919264657","850,146907216495","611,414948453608",836,600,864,625,"0,633352059880008"
955,546,"90,8111831820431","0,606473392152563","0,949565217391304","0,609375","30,1131224331797","23,943057543166","26,366433043273","854,934065934066","847,869963369963",840,833,868,865,"0,832000981122264"
956,658,"106,325901807805","0,684294216684022","0,925457102672292","0,702991452991453","34,9793995126558","25,5071888303357","28,9446302521856","851,715805471125","55,2568389057751",840,37,866,73,"0,731404466031501"
957,295,"71,3553390593274","0,677979018733147","0,891238670694864","0,670454545454545","23,0586302375153","16,9499668332665","19,3805486428242","854,46779661017","1314,93898305085",845,1304,865,1326,"0,728079715677751"
958,288,"81,7401153701776","0,943926586550517","0,894409937888199","0,413793103448276","34,1193996993845","11,2647046266858","19,1492294592688","858,319444444444","432,479166666667",848,419,872,448,"0,541666352968135"
959,226,"60,0416305603426","0,380434103530362","0,922448979591837","0,784722222222222","18,0920110055977","16,7316370618975","16,9632584461284","855,371681415929","1180,97787610619",847,1173,863,1191,"0,787795230746531"
960,522,"111,639610306789","0,529884778708005","0,800613496932515","0,568627450980392","29,7081359861002","25,1945683134763","25,7804391419494","860,463601532567","154,212643678161",849,136,876,170,"0,526312571034747"
961,415,"104,846717087976","0,80185445152418","0,796545105566219","0,546772068511199","32,1422581457","19,2056229415771","22,9868312532435","860,098795180723","1024,25542168675",844,1013,877,1036,"0,47440394033507"
962,501,"96,9116882454314","0,605770935622271","0,862306368330465","0,577188940092166","29,0580818551846","23,1197460238869","25,2565439423591","861,043912175649","485,36127744511",845,471,876,499,"0,670340210473113"
963,715,"103,497474683058","0,691958067702345","0,948275862068966","0,725152129817444","35,7620765287566","25,8179910252544","30,1722765877161","864,134265734266","741,94965034965",850,726,879,760,"0,838796093882874"
964,532,"100,183766184074","0,693752118449745","0,912521440823328","0,746143057503506","31,9401181078184","23,0037156184739","26,026206750103","864,315789473684","9,18045112781955",851,0,882,23,"0,666080605505826"
965,307,"81,4974746830583","0,824182639935125","0,827493261455526","0,511666666666667","27,9430820647972","15,8248405496552","19,7708001920432","866,058631921824",540,851,529,881,549,"0,580844573151655"
966,909,"141,195959492893","0,502639983056805","0,866539561487131","0,614189189189189","38,4814009581554","33,2670108243637","34,0202108483217","867,295929592959","1240,0198019802",848,1221,885,1261,"0,572966471939584"
967,189,"50,6274169979695","0,44138551639864","0,954545454545455","0,741176470588235","16,6118274685807","14,9060846988606","15,5126488374792","863,671957671958","105,888888888889",856,97,871,114,"0,926616709634945"
968,733,"136,053823869162","0,880224172470088","0,832009080590238","0,574451410658307","46,6831397182999","22,1538628699745","30,5497068118644","863,353342428377","389,350613915416",851,368,880,412,"0,497613706103537"
969,1117,"176,066017177982","0,729710340596991","0,767697594501718","0,576367389060887","49,4451390911738","33,808430457408","37,7121806777224","864,989256938227","313,538048343778",845,287,883,338,"0,452805774827985"
970,175,"58,8700576850888","0,772310894282778","0,870646766169154","0,575657894736842","19,9449432195187","12,6699203149231","14,9270533036046","865,994285714286","1139,88571428571",855,1134,874,1150,"0,634539979135169"
971,442,"96,118795026618","0,811026787646701","0,866666666666667","0,515151515151515","32,4957580029424","19,0103114389769","23,7228134666389","868,203619909502","626,081447963801",852,614,885,640,"0,601195190925873"
972,606,"113,39696961967","0,656035220295441","0,873198847262248","0,674082313681869","33,0271222410457","24,926569089303","27,777385840095","866,879537953795","776,049504950495",852,760,881,791,"0,592215255470595"
973,181,"50,4558441227157","0,678508752355413","0,914141414141414","0,70703125","17,8505409112017","13,1128702171602","15,1807890966532","869,24861878453","890,988950276243",862,883,878,899,"0,893440193475749"
974,252,"61,2132034355964","0,768582343219234","0,940298507462687","0,763636363636364","22,7256206943818","14,5387357175482","17,9124639643255","871,230158730159","354,769841269841",864,345,879,367,"0,845123521649595"
975,211,"59,698484809835","0,837658110886018","0,894067796610169","0,599431818181818","22,5897762538748","12,3384210055358","16,3906541644658","871,658767772512","919,654028436019",864,909,880,931,"0,743987608471442"
976,325,"82,1837661840736","0,78398554352399","0,831202046035806","0,610902255639098","27,2925196814579","16,9426252890676","20,3421447256411","871,772307692308","1325,11076923077",863,1311,882,1339,"0,60467379241139"
977,193,"60,7695526217005","0,744526543513882","0,784552845528455","0,507894736842105","20,4497928141169","13,6521356601607","15,6759443777364","875,176165803109","557,082901554404",866,548,886,567,"0,656742459047187"
978,309,"70,9055915910215","0,561913339237148","0,898255813953488","0,668831168831169","22,3993220231906","18,5286319736568","19,8350956469377","876,423948220065","76,4466019417476",866,67,887,89,"0,772337947625269"
979,218,"70,2193000900063","0,805635313108714","0,784172661870504","0,545","23,311861867436","13,8102220796142","16,6603187470188","877,564220183486","901,619266055046",866,894,891,910,"0,555588649905403"
980,152,"48,2842712474619","0,78490311543035","0,91566265060241","0,615384615384615","18,1616465362415","11,2532923872287","13,9115926766041","877,25","1038,19736842105",868,1033,887,1046,"0,819298368368024"
981,286,"79,3553390593274","0,815304547833617","0,783561643835616","0,537593984962406","27,6327526479807","16,0002584647418","19,0826232419512","878,576923076923","850,590909090909",871,836,890,864,"0,570720659683985"
982,263,"82,0832611206852","0,92671809129604","0,780415430267062","0,405864197530864","32,6831909758533","12,2809489342741","18,2992349639363","874,589353612167","1111,18631178707",861,1100,888,1124,"0,490519647789087"
983,820,"119,539105243401","0,72199902471433","0,916201117318436","0,645161290322581","39,2746517837683","27,1738987900034","32,3118620120047","880,675609756097","600,303658536585",866,581,897,622,"0,721113647340208"
984,196,"55,8700576850888","0,800212536757824","0,890909090909091","0,606811145510836","20,8761019981397","12,5197430962396","15,7973083393372","884,913265306122","1254,13775510204",877,1246,896,1263,"0,789055762509466"
985,448,"88,3259018078045","0,669353562703893","0,888888888888889","0,592592592592593","28,541911862521","21,2050425693946","23,8832852857674","881,848214285714","108,073660714286",870,96,897,124,"0,721625244185525"
986,205,"61,1126983722081","0,733425134077216","0,876068376068376","0,650793650793651","20,5561874816627","13,9734843998293","16,1559310060024","881,136585365854","970,590243902439",875,959,890,980,"0,689764446385395"
987,218,"57,2132034355964","0,538358854037811","0,904564315352697","0,756944444444444","18,4318393717953","15,5328003447007","16,6603187470188","882,311926605505","60,0871559633027",874,52,892,68,"0,836900500145701"
988,791,"121,053823869162","0,842726180802747","0,898863636363636","0,567431850789096","44,5577693747305","23,987338347583","31,7353506343559","879,151706700379","1173,42351453856",863,1152,897,1193,"0,678311722247575"
989,496,"91,4913780286485","0,566577807283485","0,908424908424908","0,798711755233494","28,4334080689493","23,4293626903013","25,1301972572569","883,223790322581","138,155241935484",869,127,896,150,"0,744614008994994"
990,625,"100,325901807805","0,838687239511983","0,928677563150074","0,661375661375661","38,726067322738","21,0907337291704","28,2094791773878","888,8448","422,9632",876,406,903,441,"0,780303827077723"
991,380,"85,8406204335659","0,785023910210105","0,865603644646925","0,584615384615385","29,3238665888352","18,1651226063884","21,9961593692936","889,423684210526","159,960526315789",875,150,901,175,"0,648048880577636"
992,364,"76,7695526217005","0,726508215800235","0,91","0,728","26,2827143607492","18,0603716096727","21,5281024310922","885,837912087912","502,799450549451",873,493,898,513,"0,776127779531159"
993,1437,"187,137084989848","0,835212755779894","0,831597222222222","0,506342494714588","60,8081805107602","33,4400573675215","42,7743524297496","885,099512874043","678,76965901183",866,645,909,711,"0,515640370362959"
994,1093,"177,509667991878","0,867697844004517","0,765406162464986","0,464710884353741","57,5707399767268","28,6179539896321","37,3048364477789","884,863677950595","816,476669716377",864,791,906,847,"0,435899130336574"
995,2522,"199,580735803744","0,721052304482196","0,950263752825923","0,755315962863133","68,6632914548248","47,5754649766255","56,6666580258804","887,703013481364","201,044012688343",857,174,920,227,"0,795642012827624"
996,258,"61,9411254969543","0,725366266148797","0,948529411764706","0,659846547314578","22,4652800790559","15,4642702046052","18,1244531653143","888,906976744186","780,957364341085",880,769,897,792,"0,845028555764675"
997,239,"61,698484809835","0,621988367549303","0,895131086142322","0,739938080495356","20,297687490113","15,8936268167136","17,444318593505","888,225941422594","1356,13389121339",880,1347,897,1366,"0,788966871036521"
998,439,"87,3553390593274","0,677810209530787","0,867588932806324","0,68167701863354","28,2372994061597","20,761104877913","23,6421691081579","888,53986332574","937,699316628702",876,927,904,950,"0,722928717332682"
999,365,"74,0416305603426","0,677711266352721","0,968169761273209","0,79004329004329","25,6827270003679","18,8852312812495","21,5576537180727","889,246575342466","1377,67945205479",878,1366,899,1388,"0,836663416859236"
1000,416,"82,8050865276332","0,52996531158685","0,926503340757238","0,787878787878788","25,3071915232443","21,4609873678604","23,0145095670064","890,71875","1320,14182692308",881,1308,903,1332,"0,762411018191125"
1001,445,"87,0121933088197","0,679211950941587","0,884691848906561","0,684615384615385","28,6029834382795","20,9929360604068","23,8031846064166","891,058426966292","392,930337078652",878,380,903,406,"0,738600577645385"
1002,245,"80,6690475583121","0,867789063348812","0,763239875389408","0,496957403651116","28,5108724091409","14,1679857581167","17,6619276541411","891,302040816327","1281,72244897959",885,1266,902,1295,"0,47310995856727"
1003,223,"60,2842712474619","0,849202300119802","0,910204081632653","0,617728531855956","23,7143772608387","12,522795706992","16,8502943142232","894,739910313901","81,8206278026906",885,72,904,91,"0,771092886242946"
1004,473,"91,1482322781408","0,801512928086558","0,907869481765835","0,703869047619048","32,6578555742406","19,5286610731848","24,5406255963399","894,268498942918","958,443974630021",884,945,905,977,"0,715442118869777"
1005,283,"78,6335136523794","0,675056241839956","0,808571428571429","0,64172335600907","23,5558199990075","17,3786894766675","18,9822757107795","898,593639575972","54,2296819787986",888,45,909,66,"0,575149750063434"
1006,476,"83,9411254969543","0,412895000344822","0,931506849315068","0,762820512820513","26,1094447572661","23,7799244095849","24,6183269799948","894,563025210084","992,743697478992",881,981,907,1005,"0,848920929129002"
1007,259,"75,1126983722081","0,850976874769246","0,784848484848485","0,56304347826087","27,6067907875779","14,4991737415905","18,1595441045861","890,586872586873","19,9189189189189",881,12,904,32,"0,576876569724114"
1008,151,"50,698484809835","0,782548014727047","0,848314606741573","0,611336032388664","18,1920751497275","11,326208400015","13,8657553438321","896,139072847682","1298,60927152318",890,1290,903,1309,"0,738238773263943"
1009,168,"56,5269119345812","0,819708906893707","0,857142857142857","0,646153846153846","20,0263584106334","11,4707042057868","14,6254655828629","897,160714285714","370,011904761905",892,360,905,380,"0,660706568690843"
1010,278,"68,9411254969543","0,713084231057811","0,905537459283388","0,609649122807018","23,0701434094409","16,1739785130502","18,8138404754685","896,744604316547","1034,42446043165",885,1026,909,1045,"0,735017909982015"
1011,562,"105,740115370178","0,832642186423098","0,883647798742138","0,568825910931174","37,7389653061854","20,9002665742279","26,749964937195","899,877224199288","468,202846975089",880,455,918,481,"0,631635629372676"
1012,350,"85,0477272147525","0,795450205825724","0,881612090680101","0,607638888888889","28,4193904268612","17,222689199885","21,1100412282238","897,894285714286","1057,41714285714",881,1050,913,1068,"0,608068469130058"
1013,1195,"144,752308678997","0,835059147880139","0,940944881889764","0,541950113378685","53,7225866125516","29,5560277198685","39,0066821962407","908,867782426778","1237,24267782427",883,1216,932,1261,"0,71668245240236"
1014,352,"79,8406204335659","0,782159587079614","0,871287128712871","0,606896551724138","27,781410738465","17,3099899924213","21,1702697136049","902,5625","1106,83238636364",888,1097,917,1117,"0,693912516524955"
1015,153,"51,9411254969543","0,610652881969729","0,864406779661017","0,566666666666667","16,3216173473143","12,9250624753937","13,9572794750438","905,712418300654","1145,15032679739",899,1138,914,1156,"0,712653763295789"
1016,1367,"158,124891681028","0,750795380249271","0,87966537966538","0,649097815764482","53,1327711184753","35,0960473600602","41,7195213018195","899,43013899049","285,681053401609",882,257,921,311,"0,687033472508074"
1017,495,"103,39696961967","0,60840974407574","0,831932773109244","0,589285714285714","29,4487129662129","23,371178104552","25,104851615652","903,775757575758","33,6989898989899",889,20,919,48,"0,58183446328967"
1018,575,"100,811183182043","0,792742005966696","0,872534142640364","0,563725490196078","35,7231428436338","21,7753027920885","27,0575818990301","909,285217391304","879,114782608696",896,864,926,898,"0,710984748819765"
1019,456,"83,1126983722081","0,636412706217379","0,924949290060852","0,762541806020067","27,8156152536862","21,4555395738886","24,0955853300814","906,850877192982","1347,81578947368",896,1335,919,1361,"0,82954498401003"
1020,309,"87,840620433566","0,919148053402983","0,774436090225564","0,550802139037433","32,9329331111672","12,9726855813316","19,8350956469377","910,893203883495","663,313915857605",904,646,921,679,"0,503242781639803"
1021,402,"92,9472221513642","0,866266474660231","0,868250539956803","0,5234375","33,4829259124851","16,7274744708354","22,6239319523273","912,820895522388","1038,68407960199",898,1027,930,1051,"0,584740382391538"
1022,1895,"185,338095116624","0,562576482480094","0,902380952380952","0,650755494505495","55,6552989652099","46,0127538199488","49,1201479769059","909,541952506596","526,250659630607",882,496,934,552,"0,693249696576065"
1023,466,"81,976659402887","0,512230332051225","0,92094861660079","0,7456","26,5054208768958","22,7641307927037","24,3583584801313","914,673819742489","1072,42274678112",903,1060,928,1085,"0,871395569602575"
1024,1606,"167,78174593052","0,750279080559154","0,927787406123628","0,652845528455285","57,3892223827019","37,941234180963","45,2197159306057","914,606475716065","764,421544209215",895,739,936,799,"0,716912225206486"
1025,639,"128,024386617639","0,834200247544617","0,82133676092545","0,537426408746846","41,9760876331119","23,1482023783192","28,5236755886363","915,647887323944","1123,95774647887",901,1104,930,1145,"0,489920164325675"
1026,1727,"187,338095116624","0,57238215169187","0,858776727996022","0,628","54,9050913275869","45,0214608631568","46,8922668865307","931,471916618413","272,836132020845",906,248,961,298,"0,61837226382106"
1027,399,"118,160425586961","0,457907411776913","0,671717171717172","0,527777777777778","27,2606825985177","24,2347437979791","22,5393562097352","916,551378446115","816,734335839599",904,804,931,832,"0,359119234487544"
1028,1002,"196,764501987817","0,829375617080733","0,736764705882353","0,503770739064857","51,0738321503685","28,5345110323599","35,7181469819563","923,513972055888","594,270459081836",901,575,952,614,"0,325225121168477"
1029,227,"76,5269119345812","0,75148657038142","0,819494584837545","0,644886363636364","22,3195084633241","14,7252597138616","17,0007463558187","919,696035242291","628,559471365639",908,620,930,636,"0,487087902872416"
1030,457,"82,8700576850888","0,426080334019987","0,964135021097046","0,865530303030303","25,8263398010923","23,3647107833858","24,121991458915","918,647702407002","903,713347921225",907,892,931,914,"0,836239700389558"
1031,325,"73,5979797464467","0,789816732260301","0,912921348314607","0,622605363984674","26,4197670552877","16,2043768975491","20,3421447256411","917,981538461538","451,889230769231",902,443,931,461,"0,753982799760744"
1032,532,"88,0771644662753","0,63749481771967","0,96028880866426","0,833855799373041","29,9017939865064","23,0379760198657","26,026206750103","919,894736842105","923,819548872181",905,914,934,936,"0,861776896946874"
1033,268,"64,8700576850888","0,807033818027736","0,927335640138408","0,744444444444444","24,3973463261497","14,4067603951126","18,4723630862168","919,220149253732","564,111940298507",912,553,927,577,"0,800306031209471"
1034,197,"51,4558441227157","0,390597216364478","0,938095238095238","0,724264705882353","16,6014881422788","15,2826938858457","15,8375563239039","922,786802030457","973,690355329949",915,966,931,983,"0,934989375617968"
1035,1009,"165,237590053236","0,896346479191531","0,816343042071197","0,404246794871795","57,8831705623602","25,6627495579215","35,842693825071","918,262636273538","1174,61645193261",892,1147,940,1199,"0,464390498791357"
1036,151,"65,0121933088198","0,930262733322325","0,736585365853659","0,449404761904762","25,7985142969173","9,46532150218295","13,8657553438321","927,986754966887","473,185430463576",922,463,936,487,"0,448949172343801"
1037,352,"74,7695526217005","0,416193300854009","0,904884318766067","0,695652173913043","22,6829537449515","20,6250690933841","21,1702697136049","926,15625","161,144886363636",916,151,939,173,"0,791230396936591"
1038,452,"108,811183182043","0,643359390509476","0,788830715532286","0,597883597883598","29,8882855135559","22,8814043228999","23,9896701565547","931,546460176991","955,942477876106",919,940,946,968,"0,47973481107585"
1039,331,"68,8700576850888","0,170987384695086","0,927170868347339","0,750566893424036","20,9110659578949","20,6031132499181","20,5290596303713","926,126888217523","1012,19033232628",915,1003,936,1024,"0,876954304803879"
1040,538,"103,639610306789","0,806706447191849","0,86634460547504","0,542338709677419","35,6354885540304","21,0588765512984","26,1725595818888","923,931226765799","1356,23048327138",909,1340,940,1372,"0,62942008462592"
1041,319,"72,0416305603426","0,480305387285313","0,908831908831909","0,7975","22,0562684909781","19,3455823258881","20,1534963410947","931,109717868339","37,4827586206897",922,27,942,47,"0,772384374417107"
